TEAM,FOCAL,MONTH,DATE,TIME,Comp.1,Comp.2,REPRO,ACTIVITY,GP_SPRD,GP_TYPE
2,Blue Red,APRIL,14-Apr-08,10:10,-0.184349403,0.564927684,NONREPRO,FD,10,MIXED SEX
2,Blue Red,MAY,3-May-08,7:05,-0.687275435,0.645748299,NONREPRO,FD,10,MIXED SEX
2,Blue Red,MAY,3-May-08,7:10,-0.687275435,0.645748299,NONREPRO,FD,10,MIXED SEX
2,Blue Red,MARCH,5-Mar-08,8:45,-1.275886521,-3.064690368,NONREPRO,RST,10,MIXED SEX
2,Blue Red,MARCH,5-Mar-08,8:50,-1.275886521,-3.064690368,NONREPRO,RST,10,MIXED SEX
2,Blue Red,MARCH,5-Mar-08,8:55,-1.275886521,-3.064690368,NONREPRO,RST,10,MIXED SEX
2,Blue Red,MARCH,5-Mar-08,9:00,-1.275886521,-3.064690368,NONREPRO,RST,10,MIXED SEX
2,Blue Red,MARCH,5-Mar-08,9:05,-1.275886521,-3.064690368,NONREPRO,RST,10,MIXED SEX
2,Blue Red,MARCH,5-Mar-08,9:10,-1.275886521,-3.064690368,NONREPRO,RST,10,MIXED SEX
2,Blue Red,MARCH,5-Mar-08,9:15,-1.275886521,-3.064690368,NONREPRO,RST,10,MIXED SEX
2,Blue Red,MARCH,5-Mar-08,9:20,-1.275886521,-3.064690368,NONREPRO,RST,10,MIXED SEX
2,Blue Red,MARCH,5-Mar-08,9:25,-1.275886521,-3.064690368,NONREPRO,RST,10,MIXED SEX
2,Blue Red,MARCH,5-Mar-08,9:30,-1.275886521,-3.064690368,NONREPRO,RST,10,MIXED SEX
2,Blue Red,MARCH,5-Mar-08,9:35,-1.275886521,-3.064690368,NONREPRO,RST,10,MIXED SEX
2,Blue Red,MARCH,5-Mar-08,9:40,-1.275886521,-3.064690368,NONREPRO,RST,10,MIXED SEX
2,Blue Red,MAY,3-May-08,7:15,-0.687275435,0.645748299,NONREPRO,RST,10,MIXED SEX
2,Blue Red,MAY,3-May-08,7:20,-0.687275435,0.645748299,NONREPRO,RST,10,MIXED SEX
2,Blue Red,MAY,3-May-08,7:25,-0.687275435,0.645748299,NONREPRO,RST,10,MIXED SEX
2,Blue Red,MAY,3-May-08,7:30,-0.687275435,0.645748299,NONREPRO,RST,10,MIXED SEX
2,Blue Red,MAY,3-May-08,7:35,-0.687275435,0.645748299,NONREPRO,RST,10,MIXED SEX
2,Blue Red,MAY,3-May-08,7:40,-0.687275435,0.645748299,NONREPRO,RST,10,MIXED SEX
2,Blue Red,MAY,3-May-08,7:45,-0.687275435,0.645748299,NONREPRO,RST,10,MIXED SEX
2,Blue Red,MAY,3-May-08,7:50,-0.687275435,0.645748299,NONREPRO,RST,10,MIXED SEX
2,Blue Red,MAY,3-May-08,7:55,-0.687275435,0.645748299,NONREPRO,RST,10,MIXED SEX
2,Blue Red,MAY,3-May-08,8:00,-0.687275435,0.645748299,NONREPRO,RST,10,MIXED SEX
2,Blue Red,MAY,3-May-08,8:05,-0.687275435,0.645748299,NONREPRO,RST,10,MIXED SEX
2,Blue Red,MAY,3-May-08,8:10,-0.687275435,0.645748299,NONREPRO,RST,10,MIXED SEX
2,Blue Red,MAY,3-May-08,8:15,-0.687275435,0.645748299,NONREPRO,RST,10,MIXED SEX
2,Blue Red,MAY,3-May-08,8:20,-0.687275435,0.645748299,NONREPRO,RST,10,MIXED SEX
2,Blue Red,MAY,3-May-08,8:25,-0.687275435,0.645748299,NONREPRO,RST,10,MIXED SEX
2,Blue Red,MAY,3-May-08,8:30,-0.687275435,0.645748299,NONREPRO,RST,10,MIXED SEX
2,Blue Red,MARCH,5-Mar-08,8:40,-1.275886521,-3.064690368,NONREPRO,TRV,10,MIXED SEX
2,Blue Red,MAY,3-May-08,8:35,-0.687275435,0.645748299,NONREPRO,TRV,10,MIXED SEX
2,Blue Red,MARCH,5-Mar-08,10:25,-1.275886521,-3.064690368,NONREPRO,FD,15,MIXED SEX
2,Blue Red,MARCH,5-Mar-08,11:10,-1.275886521,-3.064690368,NONREPRO,FD,15,MIXED SEX
2,Blue Red,APRIL,14-Apr-08,7:10,-0.184349403,0.564927684,NONREPRO,RST,15,MIXED SEX
2,Blue Red,APRIL,14-Apr-08,7:15,-0.184349403,0.564927684,NONREPRO,RST,15,MIXED SEX
2,Blue Red,APRIL,14-Apr-08,7:20,-0.184349403,0.564927684,NONREPRO,RST,15,MIXED SEX
2,Blue Red,MARCH,5-Mar-08,10:30,-1.275886521,-3.064690368,NONREPRO,RST,15,MIXED SEX
2,Blue Red,MARCH,5-Mar-08,10:35,-1.275886521,-3.064690368,NONREPRO,RST,15,MIXED SEX
2,Blue Red,MARCH,5-Mar-08,10:40,-1.275886521,-3.064690368,NONREPRO,RST,15,MIXED SEX
2,Blue Red,MARCH,5-Mar-08,10:45,-1.275886521,-3.064690368,NONREPRO,RST,15,MIXED SEX
2,Blue Red,MARCH,5-Mar-08,10:50,-1.275886521,-3.064690368,NONREPRO,RST,15,MIXED SEX
2,Blue Red,MARCH,5-Mar-08,10:55,-1.275886521,-3.064690368,NONREPRO,RST,15,MIXED SEX
2,Blue Red,MARCH,5-Mar-08,11:00,-1.275886521,-3.064690368,NONREPRO,RST,15,MIXED SEX
2,Blue Red,MARCH,5-Mar-08,11:05,-1.275886521,-3.064690368,NONREPRO,RST,15,MIXED SEX
2,Blue Red,MARCH,5-Mar-08,9:45,-1.275886521,-3.064690368,NONREPRO,FD,25,MIXED SEX
2,Blue Red,MARCH,5-Mar-08,9:50,-1.275886521,-3.064690368,NONREPRO,FD,25,MIXED SEX
2,Blue Red,MARCH,5-Mar-08,9:55,-1.275886521,-3.064690368,NONREPRO,FD,25,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,7:30,0.823013099,-1.891184965,NONREPRO,RST,0,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,7:35,0.823013099,-1.891184965,NONREPRO,RST,0,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,7:40,0.823013099,-1.891184965,NONREPRO,RST,0,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,7:45,0.823013099,-1.891184965,NONREPRO,RST,0,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,7:50,0.823013099,-1.891184965,NONREPRO,RST,0,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,7:55,0.823013099,-1.891184965,NONREPRO,RST,0,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,8:00,0.823013099,-1.891184965,NONREPRO,RST,0,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,8:05,0.823013099,-1.891184965,NONREPRO,RST,0,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,8:10,0.823013099,-1.891184965,NONREPRO,RST,0,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,8:15,0.823013099,-1.891184965,NONREPRO,RST,0,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,8:20,0.823013099,-1.891184965,NONREPRO,RST,0,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,8:25,0.823013099,-1.891184965,NONREPRO,RST,0,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,8:30,0.823013099,-1.891184965,NONREPRO,RST,0,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,8:35,0.823013099,-1.891184965,NONREPRO,RST,0,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,8:40,0.823013099,-1.891184965,NONREPRO,RST,0,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,15:20,0.823013099,-1.891184965,NONREPRO,RST,0,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,10:10,0.823013099,-1.891184965,NONREPRO,RST,0.5,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,10:15,0.823013099,-1.891184965,NONREPRO,RST,0.5,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,10:20,0.823013099,-1.891184965,NONREPRO,RST,0.5,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,10:25,0.823013099,-1.891184965,NONREPRO,RST,0.5,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,10:40,0.823013099,-1.891184965,NONREPRO,RST,0.5,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,10:45,0.823013099,-1.891184965,NONREPRO,RST,0.5,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,10:50,0.823013099,-1.891184965,NONREPRO,RST,0.5,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,11:20,0.823013099,-1.891184965,NONREPRO,FD,1,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,10:00,0.823013099,-1.891184965,NONREPRO,RST,1,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,10:05,0.823013099,-1.891184965,NONREPRO,RST,1,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,8:45,0.823013099,-1.891184965,NONREPRO,RST,1.5,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,8:50,0.823013099,-1.891184965,NONREPRO,RST,1.5,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,8:55,0.823013099,-1.891184965,NONREPRO,RST,1.5,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,9:00,0.823013099,-1.891184965,NONREPRO,RST,1.5,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,9:05,0.823013099,-1.891184965,NONREPRO,RST,1.5,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,9:10,0.823013099,-1.891184965,NONREPRO,RST,1.5,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,13:55,0.823013099,-1.891184965,NONREPRO,RST,1.5,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,14:00,0.823013099,-1.891184965,NONREPRO,RST,1.5,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,14:05,0.823013099,-1.891184965,NONREPRO,RST,1.5,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,14:10,0.823013099,-1.891184965,NONREPRO,RST,1.5,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,14:15,0.823013099,-1.891184965,NONREPRO,RST,1.5,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,14:20,0.823013099,-1.891184965,NONREPRO,RST,1.5,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,14:25,0.823013099,-1.891184965,NONREPRO,RST,1.5,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,14:30,0.823013099,-1.891184965,NONREPRO,RST,1.5,MIXED SEX
1,BS,SEPTEMBER,25-Sep-07,8:45,-0.577262405,0.904942343,NONREPRO,FD,2,MIXED SEX
1,BS,SEPTEMBER,25-Sep-07,9:15,-0.577262405,0.904942343,NONREPRO,FD,2,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,10:35,0.823013099,-1.891184965,NONREPRO,RST,2,MIXED SEX
1,BS,SEPTEMBER,25-Sep-07,8:35,-0.577262405,0.904942343,NONREPRO,RST,2,MIXED SEX
1,BS,SEPTEMBER,25-Sep-07,8:55,-0.577262405,0.904942343,NONREPRO,RST,2,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,10:30,0.823013099,-1.891184965,NONREPRO,SOCIAL,2,MIXED SEX
1,BS,SEPTEMBER,25-Sep-07,14:05,-0.577262405,0.904942343,NONREPRO,RST,2.5,MALE ONLY
1,BS,SEPTEMBER,25-Sep-07,14:20,-0.577262405,0.904942343,NONREPRO,RST,2.5,MALE ONLY
1,BS,SEPTEMBER,25-Sep-07,14:25,-0.577262405,0.904942343,NONREPRO,RST,2.5,MALE ONLY
1,BS,SEPTEMBER,25-Sep-07,14:30,-0.577262405,0.904942343,NONREPRO,RST,2.5,MALE ONLY
1,BS,SEPTEMBER,25-Sep-07,14:35,-0.577262405,0.904942343,NONREPRO,RST,2.5,MALE ONLY
1,BS,SEPTEMBER,25-Sep-07,14:40,-0.577262405,0.904942343,NONREPRO,RST,2.5,MALE ONLY
1,BS,SEPTEMBER,21-Sep-07,15:00,0.823013099,-1.891184965,NONREPRO,FD,2.5,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,15:10,0.823013099,-1.891184965,NONREPRO,FD,3,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,15:15,0.823013099,-1.891184965,NONREPRO,FD,3,MIXED SEX
1,BS,SEPTEMBER,25-Sep-07,7:55,-0.577262405,0.904942343,NONREPRO,FD,3,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,11:25,0.823013099,-1.891184965,NONREPRO,RST,3,MIXED SEX
1,BS,SEPTEMBER,25-Sep-07,8:15,-0.577262405,0.904942343,NONREPRO,RST,3,MIXED SEX
1,BS,SEPTEMBER,25-Sep-07,8:20,-0.577262405,0.904942343,NONREPRO,RST,3,MIXED SEX
1,BS,SEPTEMBER,25-Sep-07,8:25,-0.577262405,0.904942343,NONREPRO,RST,3,MIXED SEX
1,BS,SEPTEMBER,25-Sep-07,8:40,-0.577262405,0.904942343,NONREPRO,RST,3,MIXED SEX
1,BS,SEPTEMBER,25-Sep-07,8:10,-0.577262405,0.904942343,NONREPRO,TRV,3,MIXED SEX
1,BS,SEPTEMBER,25-Sep-07,14:10,-0.577262405,0.904942343,NONREPRO,RST,4,MALE ONLY
1,BS,SEPTEMBER,21-Sep-07,13:50,0.823013099,-1.891184965,NONREPRO,FD,4,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,15:05,0.823013099,-1.891184965,NONREPRO,FD,4,MIXED SEX
1,BS,SEPTEMBER,25-Sep-07,7:50,-0.577262405,0.904942343,NONREPRO,FD,4,MIXED SEX
1,BS,SEPTEMBER,25-Sep-07,8:00,-0.577262405,0.904942343,NONREPRO,FD,4,MIXED SEX
1,BS,SEPTEMBER,25-Sep-07,8:05,-0.577262405,0.904942343,NONREPRO,FD,4,MIXED SEX
1,BS,SEPTEMBER,25-Sep-07,9:25,-0.577262405,0.904942343,NONREPRO,FD,4,MIXED SEX
1,BS,SEPTEMBER,25-Sep-07,9:40,-0.577262405,0.904942343,NONREPRO,FD,4,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,13:20,0.823013099,-1.891184965,NONREPRO,RST,4,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,13:25,0.823013099,-1.891184965,NONREPRO,RST,4,MIXED SEX
1,BS,SEPTEMBER,25-Sep-07,9:55,-0.577262405,0.904942343,NONREPRO,TRV,4,MIXED SEX
1,BS,OCTOBER,4-Oct-07,7:35,0.548502395,0.481310052,NONREPRO,FD,5,MIXED SEX
1,BS,OCTOBER,4-Oct-07,7:40,0.548502395,0.481310052,NONREPRO,FD,5,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,11:15,0.823013099,-1.891184965,NONREPRO,FD,5,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,11:30,0.823013099,-1.891184965,NONREPRO,FD,5,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,11:35,0.823013099,-1.891184965,NONREPRO,FD,5,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,11:40,0.823013099,-1.891184965,NONREPRO,FD,5,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,12:55,0.823013099,-1.891184965,NONREPRO,FD,5,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,13:10,0.823013099,-1.891184965,NONREPRO,FD,5,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,13:45,0.823013099,-1.891184965,NONREPRO,FD,5,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,14:35,0.823013099,-1.891184965,NONREPRO,FD,5,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,9:15,0.823013099,-1.891184965,NONREPRO,RST,5,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,9:20,0.823013099,-1.891184965,NONREPRO,RST,5,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,9:25,0.823013099,-1.891184965,NONREPRO,RST,5,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,9:30,0.823013099,-1.891184965,NONREPRO,RST,5,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,9:35,0.823013099,-1.891184965,NONREPRO,RST,5,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,9:40,0.823013099,-1.891184965,NONREPRO,RST,5,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,9:45,0.823013099,-1.891184965,NONREPRO,RST,5,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,9:50,0.823013099,-1.891184965,NONREPRO,RST,5,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,9:55,0.823013099,-1.891184965,NONREPRO,RST,5,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,11:45,0.823013099,-1.891184965,NONREPRO,RST,5,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,11:50,0.823013099,-1.891184965,NONREPRO,RST,5,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,11:55,0.823013099,-1.891184965,NONREPRO,RST,5,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,12:00,0.823013099,-1.891184965,NONREPRO,RST,5,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,12:05,0.823013099,-1.891184965,NONREPRO,RST,5,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,12:10,0.823013099,-1.891184965,NONREPRO,RST,5,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,12:15,0.823013099,-1.891184965,NONREPRO,RST,5,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,12:20,0.823013099,-1.891184965,NONREPRO,RST,5,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,12:25,0.823013099,-1.891184965,NONREPRO,RST,5,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,12:30,0.823013099,-1.891184965,NONREPRO,RST,5,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,12:35,0.823013099,-1.891184965,NONREPRO,RST,5,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,12:40,0.823013099,-1.891184965,NONREPRO,RST,5,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,12:45,0.823013099,-1.891184965,NONREPRO,RST,5,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,12:50,0.823013099,-1.891184965,NONREPRO,RST,5,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,13:00,0.823013099,-1.891184965,NONREPRO,RST,5,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,13:05,0.823013099,-1.891184965,NONREPRO,RST,5,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,13:30,0.823013099,-1.891184965,NONREPRO,RST,5,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,13:35,0.823013099,-1.891184965,NONREPRO,RST,5,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,13:40,0.823013099,-1.891184965,NONREPRO,RST,5,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,15:25,0.823013099,-1.891184965,NONREPRO,RST,5,MIXED SEX
1,BS,SEPTEMBER,25-Sep-07,14:15,-0.577262405,0.904942343,NONREPRO,FD,6,MALE ONLY
1,BS,SEPTEMBER,21-Sep-07,13:15,0.823013099,-1.891184965,NONREPRO,FD,6,MIXED SEX
1,BS,SEPTEMBER,25-Sep-07,9:05,-0.577262405,0.904942343,NONREPRO,RST,8,MIXED SEX
1,BS,OCTOBER,4-Oct-07,7:30,0.548502395,0.481310052,NONREPRO,FD,10,MIXED SEX
1,BS,SEPTEMBER,25-Sep-07,16:55,-0.577262405,0.904942343,NONREPRO,TRV,10,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,15:30,0.823013099,-1.891184965,NONREPRO,FD,12,MIXED SEX
1,BS,OCTOBER,4-Oct-07,8:10,0.548502395,0.481310052,NONREPRO,FD,14,MIXED SEX
1,BS,OCTOBER,4-Oct-07,8:15,0.548502395,0.481310052,NONREPRO,FD,14,MIXED SEX
1,BS,SEPTEMBER,25-Sep-07,14:45,-0.577262405,0.904942343,NONREPRO,RST,15,MALE ONLY
1,BS,OCTOBER,4-Oct-07,7:45,0.548502395,0.481310052,NONREPRO,FD,15,MIXED SEX
1,BS,OCTOBER,4-Oct-07,7:50,0.548502395,0.481310052,NONREPRO,FD,15,MIXED SEX
1,BS,OCTOBER,4-Oct-07,7:55,0.548502395,0.481310052,NONREPRO,FD,15,MIXED SEX
1,BS,OCTOBER,4-Oct-07,8:00,0.548502395,0.481310052,NONREPRO,FD,15,MIXED SEX
1,BS,OCTOBER,4-Oct-07,8:05,0.548502395,0.481310052,NONREPRO,FD,15,MIXED SEX
1,BS,OCTOBER,4-Oct-07,12:55,0.548502395,0.481310052,NONREPRO,FD,15,MIXED SEX
1,BS,OCTOBER,4-Oct-07,13:00,0.548502395,0.481310052,NONREPRO,FD,15,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,10:55,0.823013099,-1.891184965,NONREPRO,FD,15,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,11:00,0.823013099,-1.891184965,NONREPRO,FD,15,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,14:40,0.823013099,-1.891184965,NONREPRO,FD,15,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,14:45,0.823013099,-1.891184965,NONREPRO,FD,15,MIXED SEX
1,BS,SEPTEMBER,25-Sep-07,8:50,-0.577262405,0.904942343,NONREPRO,FD,15,MIXED SEX
1,BS,SEPTEMBER,25-Sep-07,9:30,-0.577262405,0.904942343,NONREPRO,FD,15,MIXED SEX
1,BS,SEPTEMBER,25-Sep-07,9:35,-0.577262405,0.904942343,NONREPRO,FD,15,MIXED SEX
1,BS,OCTOBER,4-Oct-07,12:40,0.548502395,0.481310052,NONREPRO,RST,15,MIXED SEX
1,BS,OCTOBER,4-Oct-07,12:45,0.548502395,0.481310052,NONREPRO,RST,15,MIXED SEX
1,BS,OCTOBER,4-Oct-07,12:50,0.548502395,0.481310052,NONREPRO,TRV,15,MIXED SEX
1,BS,SEPTEMBER,21-Sep-07,14:50,0.823013099,-1.891184965,NONREPRO,FD,18,MIXED SEX
1,BS,SEPTEMBER,25-Sep-07,9:20,-0.577262405,0.904942343,NONREPRO,FD,18,MIXED SEX
1,BS,OCTOBER,4-Oct-07,8:25,0.548502395,0.481310052,NONREPRO,FD,20,MIXED SEX
1,BS,OCTOBER,4-Oct-07,8:30,0.548502395,0.481310052,NONREPRO,FD,20,MIXED SEX
1,BS,OCTOBER,4-Oct-07,8:35,0.548502395,0.481310052,NONREPRO,FD,20,MIXED SEX
1,BS,OCTOBER,4-Oct-07,8:40,0.548502395,0.481310052,NONREPRO,FD,20,MIXED SEX
1,BS,OCTOBER,4-Oct-07,8:45,0.548502395,0.481310052,NONREPRO,RST,20,MIXED SEX
1,BS,OCTOBER,4-Oct-07,8:50,0.548502395,0.481310052,NONREPRO,RST,20,MIXED SEX
1,BS,OCTOBER,4-Oct-07,8:55,0.548502395,0.481310052,NONREPRO,RST,20,MIXED SEX
1,BS,OCTOBER,4-Oct-07,9:00,0.548502395,0.481310052,NONREPRO,RST,20,MIXED SEX
1,BS,OCTOBER,4-Oct-07,9:05,0.548502395,0.481310052,NONREPRO,RST,20,MIXED SEX
1,BS,OCTOBER,4-Oct-07,13:05,0.548502395,0.481310052,NONREPRO,RST,20,MIXED SEX
1,BS,OCTOBER,4-Oct-07,13:10,0.548502395,0.481310052,NONREPRO,RST,20,MIXED SEX
1,BS,OCTOBER,4-Oct-07,13:15,0.548502395,0.481310052,NONREPRO,RST,20,MIXED SEX
1,BS,OCTOBER,4-Oct-07,13:20,0.548502395,0.481310052,NONREPRO,RST,20,MIXED SEX
1,BS,OCTOBER,4-Oct-07,8:20,0.548502395,0.481310052,NONREPRO,TRV,20,MIXED SEX
1,BS,OCTOBER,4-Oct-07,9:10,0.548502395,0.481310052,NONREPRO,RST,25,MIXED SEX
1,BS,OCTOBER,4-Oct-07,9:15,0.548502395,0.481310052,NONREPRO,RST,25,MIXED SEX
1,BY,JULY,19-Jul-08,11:05,1.966542255,0.310523059,GESTATION,FD,0.5,MALE ONLY
1,BY,JULY,19-Jul-08,14:10,1.966542255,0.310523059,GESTATION,FD,2,MALE ONLY
1,BY,JULY,19-Jul-08,14:15,1.966542255,0.310523059,GESTATION,FD,3,MALE ONLY
1,PB,APRIL,14-Apr-08,10:50,-0.184349403,0.564927684,NONREPRO,FD,1,MIXED SEX
1,PB,APRIL,14-Apr-08,10:55,-0.184349403,0.564927684,NONREPRO,FD,1,MIXED SEX
1,PB,APRIL,14-Apr-08,11:55,-0.184349403,0.564927684,NONREPRO,FD,1,MIXED SEX
1,PB,APRIL,14-Apr-08,14:15,-0.184349403,0.564927684,NONREPRO,FD,1,MIXED SEX
1,PB,APRIL,14-Apr-08,10:10,-0.184349403,0.564927684,NONREPRO,FD,2,MIXED SEX
1,PB,APRIL,14-Apr-08,10:15,-0.184349403,0.564927684,NONREPRO,FD,2,MIXED SEX
1,PB,APRIL,14-Apr-08,11:35,-0.184349403,0.564927684,NONREPRO,FD,2,MIXED SEX
1,PB,APRIL,14-Apr-08,11:50,-0.184349403,0.564927684,NONREPRO,FD,2,MIXED SEX
1,PB,APRIL,14-Apr-08,11:40,-0.184349403,0.564927684,NONREPRO,FD,3,MIXED SEX
1,PB,APRIL,14-Apr-08,12:20,-0.184349403,0.564927684,NONREPRO,FD,3,MIXED SEX
1,PB,APRIL,14-Apr-08,14:20,-0.184349403,0.564927684,NONREPRO,FD,3,MIXED SEX
1,PB,APRIL,14-Apr-08,14:25,-0.184349403,0.564927684,NONREPRO,FD,3,MIXED SEX
1,PB,APRIL,14-Apr-08,11:10,-0.184349403,0.564927684,NONREPRO,FD,4,MIXED SEX
1,PB,APRIL,14-Apr-08,12:05,-0.184349403,0.564927684,NONREPRO,FD,4,MIXED SEX
1,PB,APRIL,14-Apr-08,12:10,-0.184349403,0.564927684,NONREPRO,FD,4,MIXED SEX
1,PB,APRIL,14-Apr-08,16:20,-0.184349403,0.564927684,NONREPRO,FD,4,MIXED SEX
1,PB,APRIL,14-Apr-08,16:25,-0.184349403,0.564927684,NONREPRO,FD,4,MIXED SEX
1,PB,APRIL,14-Apr-08,11:45,-0.184349403,0.564927684,NONREPRO,FD,5,MIXED SEX
1,PB,APRIL,14-Apr-08,12:15,-0.184349403,0.564927684,NONREPRO,FD,5,MIXED SEX
1,PB,APRIL,14-Apr-08,14:30,-0.184349403,0.564927684,NONREPRO,FD,5,MIXED SEX
1,PB,APRIL,14-Apr-08,14:35,-0.184349403,0.564927684,NONREPRO,FD,5,MIXED SEX
1,PB,APRIL,14-Apr-08,16:00,-0.184349403,0.564927684,NONREPRO,FD,5,MIXED SEX
1,PB,APRIL,14-Apr-08,12:00,-0.184349403,0.564927684,NONREPRO,FD,6,MIXED SEX
1,PB,APRIL,14-Apr-08,14:40,-0.184349403,0.564927684,NONREPRO,FD,6,MIXED SEX
1,PB,APRIL,14-Apr-08,15:55,-0.184349403,0.564927684,NONREPRO,FD,6,MIXED SEX
1,PB,APRIL,14-Apr-08,8:55,-0.184349403,0.564927684,NONREPRO,FD,8,MIXED SEX
1,PB,APRIL,14-Apr-08,9:00,-0.184349403,0.564927684,NONREPRO,FD,8,MIXED SEX
1,PB,APRIL,14-Apr-08,11:20,-0.184349403,0.564927684,NONREPRO,FD,8,MIXED SEX
1,PB,APRIL,14-Apr-08,16:30,-0.184349403,0.564927684,NONREPRO,FD,8,MIXED SEX
1,PB,APRIL,14-Apr-08,9:05,-0.184349403,0.564927684,NONREPRO,FD,10,MIXED SEX
1,PB,OCTOBER,9-Oct-07,7:20,-0.124753651,0.773303015,NONREPRO,RST,10,MIXED SEX
1,PB,OCTOBER,9-Oct-07,7:25,-0.124753651,0.773303015,NONREPRO,RST,10,MIXED SEX
