TEAM,FOCAL,MONTH,DATE,TIME,Comp.1,Comp.2,REPRO,ACTIVITY,GP_SZ,GP_TYPE
2,Radio Red,OCTOBER,7-Oct-08,7:30,-0.125671499,0.757547353,GESTATION,FD,2,MIXED SEX
2,Radio Red,OCTOBER,7-Oct-08,11:40,-0.125671499,0.757547353,GESTATION,FD,2,MIXED SEX
2,Radio Red,OCTOBER,7-Oct-08,11:45,-0.125671499,0.757547353,GESTATION,FD,2,MIXED SEX
2,Radio Yellow,OCTOBER,10-Oct-08,13:30,-0.130260735,0.678769045,GESTATION,FD,2,MIXED SEX
2,Radio Yellow,OCTOBER,10-Oct-08,13:35,-0.130260735,0.678769045,GESTATION,FD,2,MIXED SEX
2,Radio Orange,OCTOBER,11-Oct-08,7:05,-0.124753651,0.773303015,GESTATION,FD,2,MIXED SEX
2,Radio Orange,OCTOBER,11-Oct-08,8:00,-0.124753651,0.773303015,GESTATION,FD,3,MIXED SEX
2,Radio Orange,OCTOBER,11-Oct-08,8:05,-0.124753651,0.773303015,GESTATION,FD,3,MIXED SEX
2,Radio Orange,OCTOBER,11-Oct-08,8:10,-0.124753651,0.773303015,GESTATION,FD,3,MIXED SEX
2,Radio Orange,OCTOBER,11-Oct-08,8:15,-0.124753651,0.773303015,GESTATION,FD,3,MIXED SEX
2,Radio Orange,OCTOBER,11-Oct-08,8:20,-0.124753651,0.773303015,GESTATION,FD,3,MIXED SEX
2,Radio Orange,OCTOBER,11-Oct-08,8:25,-0.124753651,0.773303015,GESTATION,FD,3,MIXED SEX
2,Radio Orange,OCTOBER,11-Oct-08,8:30,-0.124753651,0.773303015,GESTATION,FD,2,MIXED SEX
2,Radio Orange,OCTOBER,11-Oct-08,8:35,-0.124753651,0.773303015,GESTATION,FD,2,MIXED SEX
2,Radio Orange,OCTOBER,11-Oct-08,8:40,-0.124753651,0.773303015,GESTATION,FD,2,MIXED SEX
2,Radio Orange,OCTOBER,11-Oct-08,8:45,-0.124753651,0.773303015,GESTATION,FD,2,MIXED SEX
2,Radio Orange,OCTOBER,11-Oct-08,8:50,-0.124753651,0.773303015,GESTATION,FD,2,MIXED SEX
2,Radio Orange,OCTOBER,11-Oct-08,9:55,-0.124753651,0.773303015,GESTATION,FD,3,MIXED SEX
2,Radio Orange,OCTOBER,11-Oct-08,10:00,-0.124753651,0.773303015,GESTATION,FD,3,MIXED SEX
2,Radio Orange,OCTOBER,11-Oct-08,10:05,-0.124753651,0.773303015,GESTATION,FD,3,MIXED SEX
2,Radio Orange,OCTOBER,11-Oct-08,10:15,-0.124753651,0.773303015,GESTATION,FD,2,MIXED SEX
2,Radio Orange,OCTOBER,11-Oct-08,10:20,-0.124753651,0.773303015,GESTATION,FD,2,MIXED SEX
2,Radio Orange,OCTOBER,11-Oct-08,10:25,-0.124753651,0.773303015,GESTATION,FD,2,MIXED SEX
2,Radio Orange,OCTOBER,11-Oct-08,10:30,-0.124753651,0.773303015,GESTATION,FD,3,MIXED SEX
2,Radio Orange,OCTOBER,11-Oct-08,15:50,-0.124753651,0.773303015,GESTATION,FD,2,MIXED SEX
2,Radio Orange,OCTOBER,11-Oct-08,15:55,-0.124753651,0.773303015,GESTATION,FD,2,MIXED SEX
2,Radio Orange,OCTOBER,11-Oct-08,16:05,-0.124753651,0.773303015,GESTATION,FD,2,MIXED SEX
2,Radio Orange,OCTOBER,11-Oct-08,16:30,-0.124753651,0.773303015,GESTATION,FD,2,MIXED SEX
2,Radio Orange,OCTOBER,11-Oct-08,16:35,-0.124753651,0.773303015,GESTATION,FD,2,MIXED SEX
1,rR,SEPTEMBER,9-Sep-08,7:00,0.663104662,0.819282405,GESTATION,FD,2,MIXED SEX
1,rR,SEPTEMBER,9-Sep-08,7:05,0.663104662,0.819282405,GESTATION,FD,2,MIXED SEX
1,rR,SEPTEMBER,9-Sep-08,7:10,0.663104662,0.819282405,GESTATION,FD,2,MIXED SEX
1,rR,SEPTEMBER,9-Sep-08,7:15,0.663104662,0.819282405,GESTATION,FD,2,MIXED SEX
1,rR,SEPTEMBER,9-Sep-08,7:20,0.663104662,0.819282405,GESTATION,FD,2,MIXED SEX
1,rR,SEPTEMBER,9-Sep-08,7:25,0.663104662,0.819282405,GESTATION,FD,2,MIXED SEX
1,rR,SEPTEMBER,9-Sep-08,7:30,0.663104662,0.819282405,GESTATION,FD,2,MIXED SEX
1,rR,SEPTEMBER,9-Sep-08,7:35,0.663104662,0.819282405,GESTATION,FD,2,MIXED SEX
1,rR,SEPTEMBER,9-Sep-08,10:15,0.663104662,0.819282405,GESTATION,FD,2,MIXED SEX
1,rR,SEPTEMBER,9-Sep-08,10:20,0.663104662,0.819282405,GESTATION,FD,2,MIXED SEX
1,rR,SEPTEMBER,9-Sep-08,11:50,0.663104662,0.819282405,GESTATION,FD,2,MIXED SEX
1,rR,SEPTEMBER,9-Sep-08,11:55,0.663104662,0.819282405,GESTATION,FD,2,MIXED SEX
1,rR,SEPTEMBER,9-Sep-08,12:00,0.663104662,0.819282405,GESTATION,FD,2,MIXED SEX
1,rR,SEPTEMBER,9-Sep-08,12:05,0.663104662,0.819282405,GESTATION,FD,2,MIXED SEX
1,rR,SEPTEMBER,9-Sep-08,13:55,0.663104662,0.819282405,GESTATION,FD,2,MIXED SEX
1,rR,SEPTEMBER,9-Sep-08,14:00,0.663104662,0.819282405,GESTATION,FD,2,MIXED SEX
1,rR,SEPTEMBER,9-Sep-08,14:30,0.663104662,0.819282405,GESTATION,FD,2,MIXED SEX
1,rR,SEPTEMBER,9-Sep-08,14:45,0.663104662,0.819282405,GESTATION,FD,2,MIXED SEX
1,rR,SEPTEMBER,9-Sep-08,14:50,0.663104662,0.819282405,GESTATION,FD,2,MIXED SEX
1,rR,SEPTEMBER,9-Sep-08,14:55,0.663104662,0.819282405,GESTATION,FD,2,MIXED SEX
1,rR,SEPTEMBER,9-Sep-08,15:00,0.663104662,0.819282405,GESTATION,FD,2,MIXED SEX
1,rR,SEPTEMBER,9-Sep-08,15:05,0.663104662,0.819282405,GESTATION,FD,2,MIXED SEX
1,rR,SEPTEMBER,9-Sep-08,15:10,0.663104662,0.819282405,GESTATION,FD,2,MIXED SEX
1,rR,SEPTEMBER,9-Sep-08,15:15,0.663104662,0.819282405,GESTATION,FD,2,MIXED SEX
1,rR,SEPTEMBER,9-Sep-08,15:55,0.663104662,0.819282405,GESTATION,FD,2,MIXED SEX
1,rR,SEPTEMBER,9-Sep-08,16:55,0.663104662,0.819282405,GESTATION,FD,4,MIXED SEX
1,rY,SEPTEMBER,10-Sep-08,6:30,0.890276886,0.769218403,GESTATION,FD,2,MIXED SEX
1,rY,SEPTEMBER,10-Sep-08,6:35,0.890276886,0.769218403,GESTATION,FD,2,MIXED SEX
1,rY,SEPTEMBER,10-Sep-08,6:40,0.890276886,0.769218403,GESTATION,FD,2,MIXED SEX
1,rY,SEPTEMBER,10-Sep-08,6:50,0.890276886,0.769218403,GESTATION,FD,2,MIXED SEX
1,rY,SEPTEMBER,10-Sep-08,6:55,0.890276886,0.769218403,GESTATION,FD,2,MIXED SEX
1,rY,SEPTEMBER,10-Sep-08,7:50,0.890276886,0.769218403,GESTATION,FD,2,MIXED SEX
1,rY,SEPTEMBER,10-Sep-08,8:10,0.890276886,0.769218403,GESTATION,FD,2,MIXED SEX
1,rY,SEPTEMBER,10-Sep-08,8:15,0.890276886,0.769218403,GESTATION,FD,2,MIXED SEX
1,rY,SEPTEMBER,10-Sep-08,8:40,0.890276886,0.769218403,GESTATION,FD,2,MIXED SEX
1,rY,SEPTEMBER,10-Sep-08,8:45,0.890276886,0.769218403,GESTATION,FD,2,MIXED SEX
1,rY,SEPTEMBER,10-Sep-08,8:50,0.890276886,0.769218403,GESTATION,FD,2,MIXED SEX
1,rY,SEPTEMBER,10-Sep-08,13:15,0.890276886,0.769218403,GESTATION,FD,2,MIXED SEX
1,rY,SEPTEMBER,10-Sep-08,13:20,0.890276886,0.769218403,GESTATION,FD,2,MIXED SEX
1,rY,SEPTEMBER,10-Sep-08,13:25,0.890276886,0.769218403,GESTATION,FD,2,MIXED SEX
1,rY,SEPTEMBER,10-Sep-08,14:30,0.890276886,0.769218403,GESTATION,FD,2,MIXED SEX
1,rY,SEPTEMBER,10-Sep-08,14:35,0.890276886,0.769218403,GESTATION,FD,2,MIXED SEX
1,rY,SEPTEMBER,10-Sep-08,14:40,0.890276886,0.769218403,GESTATION,FD,2,MIXED SEX
1,rY,SEPTEMBER,10-Sep-08,14:45,0.890276886,0.769218403,GESTATION,FD,2,MIXED SEX
1,rY,SEPTEMBER,10-Sep-08,15:40,0.890276886,0.769218403,GESTATION,FD,2,MIXED SEX
1,rY,SEPTEMBER,10-Sep-08,15:45,0.890276886,0.769218403,GESTATION,FD,2,MIXED SEX
1,rY,SEPTEMBER,10-Sep-08,15:55,0.890276886,0.769218403,GESTATION,FD,2,MIXED SEX
1,rG,SEPTEMBER,11-Sep-08,6:50,0.944365554,0.883059763,GESTATION,FD,2,MIXED SEX
1,rG,SEPTEMBER,11-Sep-08,6:55,0.944365554,0.883059763,GESTATION,FD,3,MIXED SEX
1,rG,SEPTEMBER,11-Sep-08,7:00,0.944365554,0.883059763,GESTATION,FD,3,MIXED SEX
1,rG,SEPTEMBER,11-Sep-08,15:10,0.944365554,0.883059763,GESTATION,FD,2,MIXED SEX
1,rG,SEPTEMBER,11-Sep-08,15:15,0.944365554,0.883059763,GESTATION,FD,2,MIXED SEX
1,rG,SEPTEMBER,11-Sep-08,15:20,0.944365554,0.883059763,GESTATION,FD,2,MIXED SEX
1,rG,SEPTEMBER,11-Sep-08,15:45,0.944365554,0.883059763,GESTATION,FD,2,MIXED SEX
1,rG,SEPTEMBER,11-Sep-08,15:50,0.944365554,0.883059763,GESTATION,FD,2,MIXED SEX
1,rG,SEPTEMBER,11-Sep-08,15:55,0.944365554,0.883059763,GESTATION,FD,2,MIXED SEX
1,rG,SEPTEMBER,11-Sep-08,16:30,0.944365554,0.883059763,GESTATION,FD,3,MIXED SEX
1,rG,SEPTEMBER,11-Sep-08,16:35,0.944365554,0.883059763,GESTATION,FD,3,MIXED SEX
1,rG,SEPTEMBER,11-Sep-08,16:55,0.944365554,0.883059763,GESTATION,FD,2,MIXED SEX
1,rG,SEPTEMBER,11-Sep-08,17:00,0.944365554,0.883059763,GESTATION,FD,2,MIXED SEX
1,rO,SEPTEMBER,12-Sep-08,10:50,-0.571951936,0.304978928,GESTATION,FD,2,MIXED SEX
1,rO,SEPTEMBER,12-Sep-08,10:55,-0.571951936,0.304978928,GESTATION,FD,2,MIXED SEX
1,rO,SEPTEMBER,12-Sep-08,11:00,-0.571951936,0.304978928,GESTATION,FD,2,MIXED SEX
1,rO,SEPTEMBER,12-Sep-08,11:05,-0.571951936,0.304978928,GESTATION,FD,2,MIXED SEX
1,rO,SEPTEMBER,12-Sep-08,15:45,-0.571951936,0.304978928,GESTATION,FD,2,MIXED SEX
1,rO,SEPTEMBER,12-Sep-08,15:50,-0.571951936,0.304978928,GESTATION,FD,2,MIXED SEX
1,rO,SEPTEMBER,12-Sep-08,15:55,-0.571951936,0.304978928,GESTATION,FD,2,MIXED SEX
1,rY,SEPTEMBER,13-Sep-08,8:05,0.326837255,0.625908025,GESTATION,FD,2,MIXED SEX
1,rY,SEPTEMBER,13-Sep-08,8:10,0.326837255,0.625908025,GESTATION,FD,2,MIXED SEX
1,rY,SEPTEMBER,13-Sep-08,8:15,0.326837255,0.625908025,GESTATION,FD,2,MIXED SEX
1,rY,SEPTEMBER,13-Sep-08,8:20,0.326837255,0.625908025,GESTATION,FD,2,MIXED SEX
1,rY,SEPTEMBER,13-Sep-08,8:25,0.326837255,0.625908025,GESTATION,FD,2,MIXED SEX
1,rY,SEPTEMBER,13-Sep-08,8:30,0.326837255,0.625908025,GESTATION,FD,2,MIXED SEX
1,rY,SEPTEMBER,13-Sep-08,8:45,0.326837255,0.625908025,GESTATION,FD,2,MIXED SEX
1,rY,SEPTEMBER,13-Sep-08,8:55,0.326837255,0.625908025,GESTATION,FD,2,MIXED SEX
1,rY,SEPTEMBER,13-Sep-08,9:00,0.326837255,0.625908025,GESTATION,FD,2,MIXED SEX
1,rY,SEPTEMBER,13-Sep-08,9:10,0.326837255,0.625908025,GESTATION,FD,2,MIXED SEX
1,rY,SEPTEMBER,13-Sep-08,12:35,0.326837255,0.625908025,GESTATION,FD,2,MIXED SEX
1,rY,SEPTEMBER,13-Sep-08,12:40,0.326837255,0.625908025,GESTATION,FD,2,MIXED SEX
1,rY,SEPTEMBER,13-Sep-08,12:45,0.326837255,0.625908025,GESTATION,FD,2,MIXED SEX
1,rY,SEPTEMBER,13-Sep-08,14:00,0.326837255,0.625908025,GESTATION,FD,2,MIXED SEX
1,rY,SEPTEMBER,13-Sep-08,14:05,0.326837255,0.625908025,GESTATION,FD,2,MIXED SEX
1,rB,SEPTEMBER,15-Sep-08,7:15,3.238905334,-0.855174078,GESTATION,FD,2,MIXED SEX
1,rB,SEPTEMBER,15-Sep-08,7:20,3.238905334,-0.855174078,GESTATION,FD,2,MIXED SEX
1,rB,SEPTEMBER,15-Sep-08,7:25,3.238905334,-0.855174078,GESTATION,FD,2,MIXED SEX
1,rB,SEPTEMBER,15-Sep-08,8:10,3.238905334,-0.855174078,GESTATION,FD,2,MIXED SEX
1,rB,SEPTEMBER,15-Sep-08,8:15,3.238905334,-0.855174078,GESTATION,FD,2,MIXED SEX
1,rB,SEPTEMBER,15-Sep-08,8:25,3.238905334,-0.855174078,GESTATION,FD,3,MIXED SEX
1,rB,SEPTEMBER,15-Sep-08,8:30,3.238905334,-0.855174078,GESTATION,FD,3,MIXED SEX
1,rB,SEPTEMBER,15-Sep-08,10:15,3.238905334,-0.855174078,GESTATION,FD,3,MIXED SEX
1,rO,SEPTEMBER,16-Sep-08,9:00,2.405218978,-0.873193874,GESTATION,FD,3,MIXED SEX
1,rO,SEPTEMBER,16-Sep-08,9:05,2.405218978,-0.873193874,GESTATION,FD,3,MIXED SEX
1,rO,SEPTEMBER,16-Sep-08,9:35,2.405218978,-0.873193874,GESTATION,FD,3,MIXED SEX
1,rO,SEPTEMBER,16-Sep-08,9:40,2.405218978,-0.873193874,GESTATION,FD,3,MIXED SEX
1,rO,SEPTEMBER,16-Sep-08,9:45,2.405218978,-0.873193874,GESTATION,FD,3,MIXED SEX
1,rO,SEPTEMBER,16-Sep-08,11:45,2.405218978,-0.873193874,GESTATION,FD,2,MIXED SEX
1,rO,SEPTEMBER,16-Sep-08,11:50,2.405218978,-0.873193874,GESTATION,FD,2,MIXED SEX
1,rO,SEPTEMBER,16-Sep-08,11:55,2.405218978,-0.873193874,GESTATION,FD,2,MIXED SEX
1,rO,SEPTEMBER,16-Sep-08,12:00,2.405218978,-0.873193874,GESTATION,FD,2,MIXED SEX
1,rO,SEPTEMBER,16-Sep-08,12:05,2.405218978,-0.873193874,GESTATION,FD,2,MIXED SEX
1,rO,SEPTEMBER,16-Sep-08,12:10,2.405218978,-0.873193874,GESTATION,FD,2,MIXED SEX
1,rO,SEPTEMBER,16-Sep-08,12:20,2.405218978,-0.873193874,GESTATION,FD,2,MIXED SEX
1,rO,SEPTEMBER,16-Sep-08,12:35,2.405218978,-0.873193874,GESTATION,FD,2,MIXED SEX
1,rO,SEPTEMBER,16-Sep-08,12:45,2.405218978,-0.873193874,GESTATION,FD,2,MIXED SEX
1,rR,SEPTEMBER,17-Sep-08,6:55,1.731962931,-0.581200911,GESTATION,FD,2,MIXED SEX
1,rR,SEPTEMBER,17-Sep-08,7:00,1.731962931,-0.581200911,GESTATION,FD,2,MIXED SEX
1,rR,SEPTEMBER,17-Sep-08,7:25,1.731962931,-0.581200911,GESTATION,FD,2,MIXED SEX
1,rR,SEPTEMBER,17-Sep-08,7:30,1.731962931,-0.581200911,GESTATION,FD,2,MIXED SEX
1,rR,SEPTEMBER,17-Sep-08,8:15,1.731962931,-0.581200911,GESTATION,FD,2,MIXED SEX
1,rR,SEPTEMBER,17-Sep-08,8:20,1.731962931,-0.581200911,GESTATION,FD,2,MIXED SEX
1,rR,SEPTEMBER,17-Sep-08,12:40,1.731962931,-0.581200911,GESTATION,FD,2,MIXED SEX
1,rR,SEPTEMBER,17-Sep-08,12:45,1.731962931,-0.581200911,GESTATION,FD,2,MIXED SEX
1,rR,SEPTEMBER,17-Sep-08,14:10,1.731962931,-0.581200911,GESTATION,FD,2,MIXED SEX
1,rR,SEPTEMBER,17-Sep-08,14:15,1.731962931,-0.581200911,GESTATION,FD,2,MIXED SEX
1,rR,SEPTEMBER,17-Sep-08,14:20,1.731962931,-0.581200911,GESTATION,FD,2,MIXED SEX
1,rR,SEPTEMBER,17-Sep-08,14:25,1.731962931,-0.581200911,GESTATION,FD,2,MIXED SEX
1,rR,SEPTEMBER,17-Sep-08,14:30,1.731962931,-0.581200911,GESTATION,FD,2,MIXED SEX
1,rR,SEPTEMBER,17-Sep-08,14:35,1.731962931,-0.581200911,GESTATION,FD,2,MIXED SEX
1,rR,SEPTEMBER,17-Sep-08,16:00,1.731962931,-0.581200911,GESTATION,FD,2,MIXED SEX
1,rR,SEPTEMBER,17-Sep-08,16:05,1.731962931,-0.581200911,GESTATION,FD,2,MIXED SEX
1,rR,SEPTEMBER,17-Sep-08,16:10,1.731962931,-0.581200911,GESTATION,FD,2,MIXED SEX
1,rR,SEPTEMBER,17-Sep-08,16:15,1.731962931,-0.581200911,GESTATION,FD,2,MIXED SEX
1,rR,SEPTEMBER,17-Sep-08,16:20,1.731962931,-0.581200911,GESTATION,FD,2,MIXED SEX
1,rR,SEPTEMBER,17-Sep-08,16:25,1.731962931,-0.581200911,GESTATION,FD,2,MIXED SEX
1,rR,SEPTEMBER,17-Sep-08,16:30,1.731962931,-0.581200911,GESTATION,FD,2,MIXED SEX
1,rR,SEPTEMBER,17-Sep-08,16:35,1.731962931,-0.581200911,GESTATION,FD,2,MIXED SEX
1,rR,SEPTEMBER,17-Sep-08,16:40,1.731962931,-0.581200911,GESTATION,FD,2,MIXED SEX
1,rR,SEPTEMBER,17-Sep-08,16:45,1.731962931,-0.581200911,GESTATION,FD,2,MIXED SEX
1,rR,SEPTEMBER,17-Sep-08,16:50,1.731962931,-0.581200911,GESTATION,FD,2,MIXED SEX
1,rB,SEPTEMBER,18-Sep-08,8:10,0.889359039,0.753462741,GESTATION,FD,2,MIXED SEX
1,rB,SEPTEMBER,18-Sep-08,8:15,0.889359039,0.753462741,GESTATION,FD,2,MIXED SEX
1,rB,SEPTEMBER,18-Sep-08,8:20,0.889359039,0.753462741,GESTATION,FD,2,MIXED SEX
1,rB,SEPTEMBER,18-Sep-08,8:25,0.889359039,0.753462741,GESTATION,FD,2,MIXED SEX
1,rB,SEPTEMBER,18-Sep-08,8:30,0.889359039,0.753462741,GESTATION,FD,2,MIXED SEX
1,rB,SEPTEMBER,18-Sep-08,8:35,0.889359039,0.753462741,GESTATION,FD,2,MIXED SEX
1,rB,SEPTEMBER,18-Sep-08,9:30,0.889359039,0.753462741,GESTATION,FD,2,MIXED SEX
1,rB,SEPTEMBER,18-Sep-08,9:35,0.889359039,0.753462741,GESTATION,FD,2,MIXED SEX
1,rB,SEPTEMBER,18-Sep-08,9:40,0.889359039,0.753462741,GESTATION,FD,2,MIXED SEX
1,rB,SEPTEMBER,18-Sep-08,11:50,0.889359039,0.753462741,GESTATION,FD,2,MIXED SEX
1,rB,SEPTEMBER,18-Sep-08,13:55,0.889359039,0.753462741,GESTATION,FD,2,MIXED SEX
1,rB,SEPTEMBER,18-Sep-08,14:25,0.889359039,0.753462741,GESTATION,FD,2,MIXED SEX
1,rB,SEPTEMBER,18-Sep-08,14:30,0.889359039,0.753462741,GESTATION,FD,2,MIXED SEX
1,rB,SEPTEMBER,18-Sep-08,14:35,0.889359039,0.753462741,GESTATION,FD,2,MIXED SEX
1,rB,SEPTEMBER,18-Sep-08,14:40,0.889359039,0.753462741,GESTATION,FD,2,MIXED SEX
1,rB,SEPTEMBER,18-Sep-08,14:45,0.889359039,0.753462741,GESTATION,FD,2,MIXED SEX
1,rB,SEPTEMBER,18-Sep-08,14:50,0.889359039,0.753462741,GESTATION,FD,2,MIXED SEX
1,rB,SEPTEMBER,18-Sep-08,16:00,0.889359039,0.753462741,GESTATION,FD,2,MIXED SEX
1,rB,SEPTEMBER,18-Sep-08,16:05,0.889359039,0.753462741,GESTATION,FD,2,MIXED SEX
1,rG,SEPTEMBER,19-Sep-08,8:10,0.38184377,0.755505047,GESTATION,FD,2,MIXED SEX
1,rG,SEPTEMBER,19-Sep-08,8:15,0.38184377,0.755505047,GESTATION,FD,2,MIXED SEX
1,rG,SEPTEMBER,19-Sep-08,8:20,0.38184377,0.755505047,GESTATION,FD,2,MIXED SEX
1,rG,SEPTEMBER,19-Sep-08,8:30,0.38184377,0.755505047,GESTATION,FD,2,MIXED SEX
1,rG,SEPTEMBER,19-Sep-08,8:50,0.38184377,0.755505047,GESTATION,FD,3,MIXED SEX
1,rG,SEPTEMBER,19-Sep-08,9:10,0.38184377,0.755505047,GESTATION,FD,2,MIXED SEX
1,rG,SEPTEMBER,19-Sep-08,9:15,0.38184377,0.755505047,GESTATION,FD,2,MIXED SEX
1,rG,SEPTEMBER,19-Sep-08,9:20,0.38184377,0.755505047,GESTATION,FD,2,MIXED SEX
1,rG,SEPTEMBER,19-Sep-08,9:25,0.38184377,0.755505047,GESTATION,FD,2,MIXED SEX
1,rG,SEPTEMBER,19-Sep-08,9:30,0.38184377,0.755505047,GESTATION,FD,2,MIXED SEX
1,rG,SEPTEMBER,19-Sep-08,9:35,0.38184377,0.755505047,GESTATION,FD,2,MIXED SEX
1,rG,SEPTEMBER,19-Sep-08,9:40,0.38184377,0.755505047,GESTATION,FD,2,MIXED SEX
1,rG,SEPTEMBER,19-Sep-08,9:45,0.38184377,0.755505047,GESTATION,FD,2,MIXED SEX
1,rG,SEPTEMBER,19-Sep-08,9:50,0.38184377,0.755505047,GESTATION,FD,2,MIXED SEX
1,rG,SEPTEMBER,19-Sep-08,11:00,0.38184377,0.755505047,GESTATION,FD,2,MIXED SEX
1,rG,SEPTEMBER,19-Sep-08,11:05,0.38184377,0.755505047,GESTATION,FD,3,MIXED SEX
1,rG,SEPTEMBER,19-Sep-08,11:10,0.38184377,0.755505047,GESTATION,FD,3,MIXED SEX
1,rG,SEPTEMBER,19-Sep-08,11:15,0.38184377,0.755505047,GESTATION,FD,2,MIXED SEX
1,rG,SEPTEMBER,19-Sep-08,12:30,0.38184377,0.755505047,GESTATION,FD,2,MIXED SEX
1,rG,SEPTEMBER,19-Sep-08,12:35,0.38184377,0.755505047,GESTATION,FD,2,MIXED SEX
1,rG,SEPTEMBER,19-Sep-08,12:40,0.38184377,0.755505047,GESTATION,FD,2,MIXED SEX
1,rG,SEPTEMBER,19-Sep-08,12:45,0.38184377,0.755505047,GESTATION,FD,2,MIXED SEX
1,rG,SEPTEMBER,19-Sep-08,14:15,0.38184377,0.755505047,GESTATION,FD,2,MIXED SEX
1,rG,SEPTEMBER,19-Sep-08,14:20,0.38184377,0.755505047,GESTATION,FD,2,MIXED SEX
1,rG,SEPTEMBER,19-Sep-08,14:30,0.38184377,0.755505047,GESTATION,FD,3,MIXED SEX
1,rG,SEPTEMBER,19-Sep-08,14:35,0.38184377,0.755505047,GESTATION,FD,3,MIXED SEX
1,rG,SEPTEMBER,19-Sep-08,14:40,0.38184377,0.755505047,GESTATION,FD,3,MIXED SEX
1,rG,SEPTEMBER,19-Sep-08,14:45,0.38184377,0.755505047,GESTATION,FD,3,MIXED SEX
1,rG,SEPTEMBER,19-Sep-08,14:50,0.38184377,0.755505047,GESTATION,FD,3,MIXED SEX
1,rG,SEPTEMBER,19-Sep-08,14:55,0.38184377,0.755505047,GESTATION,FD,3,MIXED SEX
1,rG,SEPTEMBER,19-Sep-08,15:20,0.38184377,0.755505047,GESTATION,FD,3,MIXED SEX
1,rG,SEPTEMBER,19-Sep-08,16:25,0.38184377,0.755505047,GESTATION,FD,3,MIXED SEX
1,rG,SEPTEMBER,19-Sep-08,16:30,0.38184377,0.755505047,GESTATION,FD,3,MIXED SEX
1,rG,SEPTEMBER,19-Sep-08,16:35,0.38184377,0.755505047,GESTATION,FD,3,MIXED SEX
1,rBG,SEPTEMBER,20-Sep-08,7:55,-0.179760167,0.643705993,GESTATION,FD,2,MIXED SEX
1,rB,SEPTEMBER,30-Sep-08,6:30,0.327755102,0.641663686,GESTATION,FD,2,MIXED SEX
1,rB,SEPTEMBER,30-Sep-08,6:40,0.327755102,0.641663686,GESTATION,FD,2,MIXED SEX
1,rB,SEPTEMBER,30-Sep-08,6:55,0.327755102,0.641663686,GESTATION,FD,2,MIXED SEX
1,rB,SEPTEMBER,30-Sep-08,7:00,0.327755102,0.641663686,GESTATION,FD,2,MIXED SEX
1,rB,SEPTEMBER,30-Sep-08,8:25,0.327755102,0.641663686,GESTATION,FD,2,MIXED SEX
1,rB,SEPTEMBER,30-Sep-08,13:50,0.327755102,0.641663686,GESTATION,FD,2,MIXED SEX
1,rB,SEPTEMBER,30-Sep-08,13:55,0.327755102,0.641663686,GESTATION,FD,2,MIXED SEX
1,rB,SEPTEMBER,30-Sep-08,14:00,0.327755102,0.641663686,GESTATION,FD,2,MIXED SEX
2,Radio Blue,SEPTEMBER,9-Sep-08,14:50,0.663104662,0.819282405,GESTATION,FD,2,MIXED SEX
2,Radio Blue,SEPTEMBER,9-Sep-08,14:55,0.663104662,0.819282405,GESTATION,FD,2,MIXED SEX
2,Radio Blue,SEPTEMBER,9-Sep-08,15:00,0.663104662,0.819282405,GESTATION,FD,2,MIXED SEX
2,Radio Blue,SEPTEMBER,9-Sep-08,15:30,0.663104662,0.819282405,GESTATION,FD,2,MIXED SEX
2,Radio Blue,SEPTEMBER,9-Sep-08,15:35,0.663104662,0.819282405,GESTATION,FD,2,MIXED SEX
2,Radio Blue,SEPTEMBER,9-Sep-08,15:40,0.663104662,0.819282405,GESTATION,FD,2,MIXED SEX
2,Radio Blue,SEPTEMBER,9-Sep-08,15:50,0.663104662,0.819282405,GESTATION,FD,2,MIXED SEX
2,Radio Blue,SEPTEMBER,9-Sep-08,15:55,0.663104662,0.819282405,GESTATION,FD,2,MIXED SEX
2,Radio Blue,SEPTEMBER,9-Sep-08,16:00,0.663104662,0.819282405,GESTATION,FD,2,MIXED SEX
2,Radio Blue,SEPTEMBER,9-Sep-08,16:05,0.663104662,0.819282405,GESTATION,FD,2,MIXED SEX
2,Radio Orange,SEPTEMBER,10-Sep-08,7:55,0.890276886,0.769218403,GESTATION,FD,2,MIXED SEX
2,Radio Orange,SEPTEMBER,10-Sep-08,8:00,0.890276886,0.769218403,GESTATION,FD,2,MIXED SEX
2,Radio Orange,SEPTEMBER,10-Sep-08,8:40,0.890276886,0.769218403,GESTATION,FD,2,MIXED SEX
2,Radio Orange,SEPTEMBER,10-Sep-08,11:25,0.890276886,0.769218403,GESTATION,FD,3,MIXED SEX
2,Radio Orange,SEPTEMBER,10-Sep-08,14:20,0.890276886,0.769218403,GESTATION,FD,3,MIXED SEX
2,Radio Orange,SEPTEMBER,10-Sep-08,14:25,0.890276886,0.769218403,GESTATION,FD,3,MIXED SEX
2,Radio Blue,SEPTEMBER,12-Sep-08,10:25,-0.571951936,0.304978928,GESTATION,FD,2,MIXED SEX
2,Radio Blue,SEPTEMBER,12-Sep-08,10:30,-0.571951936,0.304978928,GESTATION,FD,2,MIXED SEX
2,Radio Blue,SEPTEMBER,12-Sep-08,10:35,-0.571951936,0.304978928,GESTATION,FD,2,MIXED SEX
2,Radio Blue,SEPTEMBER,12-Sep-08,10:40,-0.571951936,0.304978928,GESTATION,FD,2,MIXED SEX
